comic_no,vw_0,vw_1,vw_2,vw_3,vw_4,vw_5,vw_6,vw_7,vw_8,vw_9,vw_10,vw_11,vw_12,vw_13,vw_14,vw_15,vw_16,vw_17,vw_18,vw_19,vw_20,vw_21,vw_22,vw_23,vw_24,vw_25,vw_26,vw_27,vw_28,vw_29,vw_30,vw_31,vw_32,vw_33,vw_34,vw_35,vw_36,vw_37,vw_38,vw_39,vw_40,vw_41,vw_42,vw_43,vw_44,vw_45,vw_46,vw_47,vw_48,vw_49,vw_50,vw_51,vw_52,vw_53,vw_54,vw_55,vw_56,vw_57,vw_58,vw_59,vw_60,vw_61,vw_62,vw_63
894,0.17339700173250036,0.10505729760370815,0,0,0,0,0.11805603581292781,0,0,0.08443364095589306,0,0.10433027688769873,0.11349234973009044,0,0.38712481821638406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08510315140619852,0.11301882772508948,0,0,0,0,0,0.11008308970854072,0.18905524395515325,0.186543299488624,0.4414149062447918,0,0.6276935585486386,0,0.10306155002189757,0,0,0.09204431046063416,0,0,0,0.10189867317551148,0,0.18785806807977265,0,0,0,0,0,0,0,0.08894212153971373,0,0,0,0
895,0.22415391334186469,0,0,0.28007147091393453,0,0,0,0.3417475345612224,0.24878711296613892,0.2182982502449809,0,0,0.29342784560495705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4822968121742457,0,0,0.2318378652495241,0,0,0,0,0,0.29818079502953676,0,0.25819969859465236,0.26345307160352627,0,0,0.21801183478770372,0,0,0,0,0,0,0,0,0,0,0
896,0.11450226309850976,0,0,0,0,0,0,0.3491428325493149,0,0.11151107429194611,0.25326208615916784,0.1377884587850583,0,0,0.1278184378751772,0,0,0,0,0,0,0,0,0,0,0,0,0.14215880665137662,0,0,0,0.12405159098213038,0,0,0,0,0,0,0.23318975634154457,0,0.35528213423396793,0.31855183108898016,0.13611285775462958,0,0.37058819245504787,0,0.15231666195059082,0,0.26378705042147593,0,0,0,0,0.3062018330725966,0,0,0,0.1585627197130128,0,0,0.26050884294181786,0,0,0
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2235649953119844,0,0,0,0.22637447922482587,0,0,0,0,0.18284726979421337,0,0,0,0,0,0.19941954345719104,0,0,0,0.23371601461069133,0,0.19802385917874216,0.7497299209201296,0,0,0,0,0,0,0,0.2448571513402486,0,0,0,0,0,0.1790247987610679,0,0,0,0.18382319992568943,0,0,0,0.20939092402894646,0,0,0
898,0.138689451238596,0,0,0,0,0,0,0.21144747073031303,0,0.5402656430387216,0,0.1668945680092881,0,0,0,0,0,0,0,0,0,0,0,0.14962345621319198,0,0,0,0.17218809785664135,0,0,0,0,0,0,0,0,0,0.2984087104138795,0.14122410538578972,0,0.5737747930145788,0,0.1648650169670956,0,0,0.14724101085800517,0,0,0,0,0,0.15025595663366714,0,0.18544159323975537,0,0,0,0,0,0.14227851583465248,0,0,0,0
899,0.30495800955539276,0,0.18723045711007535,0,0,0,0,0.23247117651545485,0,0.29699146845856533,0,0.1834884874486971,0,0.3512767855680413,0.3404234584023778,0,0,0,0,0.16531193576216469,0,0,0,0,0,0,0,0.1893083400451059,0,0.19876927744401163,0,0,0,0,0,0.1936061153757081,0,0,0.31053134679724065,0,0.15770595496639409,0.2121026469702707,0,0,0,0,0.202835231346525,0,0,0,0,0.33039107913127835,0,0,0,0,0,0,0,0,0,0,0,0
900,0.4781819538205627,0,0,0,0,0,0,0,0,0.31046014250203174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17378771457260214,0,0.6492281187630778,0,0.3297159578785445,0,0,0,0,0.33844436196986316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0.0783658587687306,0.07941064231710417,0.16160872449038868,0.07997496697145626,0.13789176947433382,0,0,0.07177840689182376,0.4408737377965807,0.07152178976465529,0,0.25397356451606623,0.0744940636358269,0.07219243575218534,0.07351449205446661,0,0.0793484262802495,0,0.0701142709588083,0.15907072858474014,0.0789155920577635,0.0807399509342617,0.2790798648361534,0,0.19272699284937544,0.0673006979651504,0.40145970668993425,0.19044412037979128,0.16860927691327257,0,0,0.1337766448302896,0,0.0741648778275289,0,0.07051141084536384,0.06957453787323832,0.13170663624597495,0.15516970639981006,0.1337766448302896,0,0,0,0.20930989862711505,0.06865902320495869,0,0,0,0.15201946391035503,0.07782354896206065,0.1401298069481888,0.0628993278552764,0,0.07629679853668819,0.15434103845623864,0.12917043671657402,0,0,0.06634499358116423,0,0.07086215930854638,0,0.08041943491730792
902,0.034467264823283675,0.04176586286897522,0,0.04306548751934838,0.042623453069507794,0.22047236481979507,0,0,0.03825501495548758,0.30210176304886066,0.03811824830848664,0,0.40607320207746167,0.039702351192865755,0.19237837874662506,0.03918027878811895,0,0.25373719190675864,0.15379187368768873,0.11210429153845644,0.08477832490989304,0.12617654605823175,0.043031158871364536,0.2231075792579054,0.12878550613265866,0.20543153054066557,0.17934287752107042,0.04279238770677843,0.2706642285627165,0.04493099449582464,0.11330007511362203,0.11202535886436306,0.21389277515132304,0,0.19763454173202116,0,0.07515951365393664,0.07416088214030975,0.21058308023972017,0.08269923638608258,0.07129759171710769,0.047944948968561954,0,0,0.1115537896289527,0.03659250843353634,0,0.08682367324152665,0.039702351192865755,0.121530425038138,0.12443050041161646,0.037341786288121015,0.10056846475096981,0.09217232379772454,0.16265254666215234,0,0,0.04773026404505751,0.04376388250822213,0.035359223359389874,0.11762685341980432,0.037766691704540674,0.04430305226228118,0
903,0.09723794973730082,0.1767427831252625,0.05969971342711834,0,0,0,0,0,0.16188574465568834,0.2840932906581249,0.2688449701548915,0,0.19093346404537453,0.1680105129985515,0.05427317548699414,0,0.05905139380270002,0.23861176142651133,0.0542340919721988,0.1054216855891268,0.059793477511681535,0.059327542169560175,0.060699067432890066,0,0.2422170453893159,0.14488922274212346,0.05059564139930309,0,0.14317299393137276,0.06337894530987771,0.05327309388398982,0.052673729070205545,0.3017137423867491,0,0.278780137237793,0,0,0.2092203186706568,0.09901504648377403,0,0,0.06763038149190638,0.05779508134943276,0,0.41961599775169395,0.051616809660775656,0,0.06123604540390015,0,0.05714296072906584,0.1755196823253359,0,0.0472867582750878,0.06500840605256568,0.057358773020096745,0,0.14566255536207084,0,0,0.0997543147504904,0.11061504415116039,0.10654618776797964,0,0
904,0.10757143959321318,0.06517508740109489,0,0,0,0.22936284419223013,0,0,0,0.3142839224544508,0.05948303218051559,0,0,0,0.06004079306694264,0,0.0653267932787917,0,0.11999511228366003,0.11662486214284364,0,0.1312645759386782,0.13429913080976394,0.058026080707737376,0.06698937075734213,0.1068577464801147,0,0.0667769660988511,0.10559200469690788,0.1402284685208198,0.05893443265892805,0.2913568663331927,0.38940638558808516,0,0.308406139513235,0.06829297113847968,0.1172854464131725,0.115727094886082,0,0.12905108596404744,0.22251793462176292,0.07481747113114846,0,0,0.17407824212321216,0.057102134890947356,0,0,0.0619550041894652,0,0.12944812154574567,0.11654274653327706,0.052311928368397126,0.14383371602604011,0.06345429746042111,0.19254285276156954,0.10742808966702116,0,0.13658594227695936,0.16553282857672816,0.12237011961023128,0.2357377306357122,0,0.06688299958468134
905,0.0472987691354009,0,0.11615723986231577,0.11819589180195876,0.058491350469050005,0.05042500247608322,0.06440601771846767,0,0.10499325257910234,0.27637898586009396,0.1046178880646805,0,0.18574883284772195,0.054482778161596586,0.05279943488194927,0.05376634817300633,0,0.1740993508274458,0.21104565058324,0.10255905193427091,0.05816983793402463,0.11543310931708593,0.11810167470616985,0,0.2945498167505427,0.18793984351999032,0.04922176101549708,0.11744635248969272,0.2785705130426635,0.12331589098107691,0.15547952886016808,0.15373026010049223,0.04892016160591115,0,0.3254521277678705,0.060056340003714945,0.15470994737498361,0,0.09632637950963482,0.05674329120042158,0.04892016160591115,0.06579393764197572,0.05622570647147041,0.05986214310909162,0.15308313464648857,0.050215200346093364,0,0.05957323415701217,0.21793111264638634,0.11118258723221783,0,0.051243420033497404,0.13800818315425153,0,0.05580124571315806,0.28220129729228305,0.18894295478548795,0,0.060056340003714945,0.0970455735932413,0.05380569469371398,0.05182650962005602,0,0.11763284263562261
906,0.36177318436165246,0.1461267600353574,0.1480749404963491,0,0.1491272218679079,0.06428079084889353,0,0,0.2676866228329262,0.17616121876769783,0.06668240209733593,0,0.1578592799656444,0.06945356263558657,0.06730767008283514,0,0.07323344721106603,0.07397946394268223,0.1345184001839604,0.13074024081951335,0.07415375314507101,0.14715183327097428,0.22583050107807498,0.13009822478932923,0,0.29947747100290933,0.1254938451040074,0,0.11837205094210723,0.07860032332432006,0,0.13064818656647917,0.2494497984784556,0,0.1382933011343361,0.1531172569702847,0.0657403885712684,0,0.061397476950316845,0,0.0623624496196139,0.08387280390704892,0,0.07631107014396611,0.19514733718399388,0.06401333926386035,0.08020814368503627,0.07594277475455487,0.06945356263558657,0,0.14511552917246406,0.19597227984971877,0.1759300886694436,0.08062112282789904,0.07113431886288024,0.07194892088358588,0.06021518077613635,0,0.07655862848514235,0.18556765233428105,0.06859043008925009,0,0.1550036571032563,0.07497800479045813
907,0.30224313452565776,0.10464127856975702,0,0,0.10678990735193128,0.09206286569654734,0.29397135687187514,0,0.1916902178798739,0.5045957403503172,0.1432536753407696,0.05195856840067922,0.05652146426058223,0.09947130277375558,0.09639795822907538,0.049081644499601514,0,0.10595329278489977,0,0.0468115010438935,0.053101454777816484,0.10537533285233083,0.1617170760998243,0.13974488223427106,0.05377709249158608,0.17156449899251403,0.04493303075063372,0,0.1695322985948556,0,0.09462165117265155,0.09355708209658928,0.04465770993183915,0,0.04951587185272517,0.05482358445704192,0.14122994950628467,0.09290230099361384,0.13190008087807722,0,0.1786308397273566,0,0.10265343399896933,0.05464630808866818,0.09316325482284736,0.1375197328224316,0.28718499968377303,0,0.04973565138687779,0.05074758102892114,0.05195856840067922,0.09355708209658928,0.041994474324453766,0.0577327340344746,0.2037569593467889,0,0,0,0,0.044294958698299254,0.09823512545480366,0.04731082558632577,0.11099801883206292,0
908,0.11546637002740447,0.06995844609760195,0,0,0,0.24619634299017834,0,0,0.12815544647657365,0.22489999093327642,0,0,0.0755754108680069,0,0.12889466674839986,0.13125510804297147,0.07012128603983675,0.28334239884940116,0,0.06259212267449389,0.07100248224321266,0,0.07207783585996258,0.12456951271780423,0.07190588413635272,0.1720504458529058,0.06008040140057319,0.07167789058169162,0.056670829787044255,0,0.06325977447623811,0.12509610307446684,0,0,0,0.21991547679103635,0.12589331151079164,0.06211029438131622,0.058788302439856985,0,0.17913680160317824,0,0.4804062392122123,0,0,0.18387899971236066,0,0.07271547679402919,0.06650203312182427,0.06785509429013298,0,0.06254805153723342,0,0.1543900234103326,0.13622272636864913,0.1377826950299058,0,0,0.21991547679103635,0,0.0656755806403848,0.06325977447623811,0,0.35895853061888333
909,0.06062800937341839,0,0,0.15150461136852927,0,0,0,0,0.06729067180679761,0.3542651965714756,0,0.07295785903884124,0,0,0,0.06891821331916516,0.0736372674795333,0.29754959143950316,0.13526015492233173,0.06573058110878023,0.07456264811920209,0,0.1513838430045519,0.1308156060141967,0.07551134787363725,0,0.12618583708514183,0,0.17853715841484571,0,0,0.06568430018174855,0.06270632556846946,0,0.2781117424912904,0,0.0661028909847555,0,0.24694412757758527,0,0.06270632556846946,0,0.07207064203343112,0.15346372177852477,0.1308156060141967,0.19309895540129848,0,0.07636153466355036,0.2793461602026236,0.07125744563858696,0.14591571807768247,0.1313686003634971,0,0.16213135970694095,0.21457969266352414,0.144691316160461,0.121094432721741,0,0.15396156860890667,0,0.13793729612266914,0.06643170992550358,0.07792918531830093,0.30156577924969835
910,0.09963202983128622,0.06036477969206481,0.06116957057567635,0.062243145187547685,0.1848128000367851,0.15932588023246097,0,0,0.05529050260853172,0.09702930212668037,0.0550928318806137,0.11989408300401137,0,0.05738235770521103,0.27804713354031946,0.056627799232548494,0.06050528877690581,0.12224329182571389,0.11113876184853469,0,0.06126564321085163,0.06078823614878275,0.062193529517468704,0.05374341206111979,0.06204515818430761,0.09897101149962212,0.20736539455416755,0,0.14669803344211332,0.4545757176898631,0.10916944450996646,0.10794120115090536,0.46371328267199663,0,0,0,0.05431454268903439,0.16077862414382427,0.07608966014556935,0.05976317550063288,0.10304739614933259,0,0,0,0.16123023618335935,0.10577531784270991,0,0.06274372833769226,0.05738235770521103,0.11709973695223534,0.11989408300401137,0.21588240230181072,0.09690199605846081,0,0.058770994247239326,0.11888803275097784,0.09949925997920758,0,0.06325254513155608,0.05110517493360847,0.056669239779486194,0.05458472225498323,0.06403181463982657,0.12389327566919157
911,0.21152664266674237,0.08543945292293546,0.08657854252392302,0,0,0.22550759089933445,0,0,0,0.5493355916140324,0.07797761277133693,0,0,0,0.07870879376239362,0,0.08563832748854736,0.08651071063596295,0.1573042270560867,0,0,0,0,0.15213532619974351,0.08781783680527679,0,0.1467510190233141,0.08753939087534542,0.06921143855795032,0.27574286692338174,0.07725844161457625,0,0.3646295570465464,0,0,0,0,0.07585459467493852,0.2871899351064418,0.08458795088392701,0.2187777342279279,0,0,0,0,0,0,0,0.16243635029470346,0,0.08484819221419539,0.07638922250046919,0,0,0.08318363161161663,0.16827243517071686,0.07041492060624495,0,0,0.14466707938411985,0.08020883815060828,0.07725844161457625,0,0
912,0.1011856254539843,0,0.2484936327376857,0,0.06256488264965562,0,0,0,0.16845799782208074,0.34489809390484394,0.1678557386006577,0.12176363161059754,0,0,0.05647656313056473,0,0.06144876801699618,0.18622420864883277,0,0.164552408111765,0,0.06173612748204383,0.18949000218320644,0.05458145109202585,0,0.20102859928400302,0.15794918447164993,0.18843856063049433,0.04966184834283264,0.06595200988008673,0,0.16443654669894556,0.31396274617002157,0,0.11603923211775725,0.064238863260448,0,0,0.30910460683971164,0.12139016543952513,0.15698137308501078,0,0.06014145166887379,0,0.05458145109202585,0,0.06730110082310771,0.12744422463167854,0.11655428006953567,0.059462856192297686,0.1826454474158963,0.05481218223298185,0,0.0676476236280836,0.05968743005165624,0.1811128405183396,0.15157617791567682,0,0.128477726520896,0.2076083001961939,0.11510580444459649,0.055435880117621725,0,0.12582518502692847
913,0.051505439638781875,0.06241194768395039,0,0.06435401472425843,0,0,0,0,0.17149675558295582,0.10031988452592082,0.05696121080262197,0.061980042619497966,0,0,0,0,0,0.0631944817247735,0.05745392118992181,0,0,0.3770985896416194,0.0643027164238079,0.2778301386194344,0.19244793999391355,0.05116372182133596,0.1607983772457683,0,0.050557681897916026,0,0,0.16740276284132583,0.10654207188773834,0,0.1771986378131265,0.5885788206283636,0.11231305453538555,0,0.157340220987143,0,0.2130841437754767,0,0.06122632330080487,0,0.05556602772388688,0.054681253183801876,0,0,0.059328381969563304,0,0,0.05580092094710861,0,0.0688678965979767,0.12152822347746016,0.06145995825838492,0.05143680338181044,0,0,0.15851495792445278,0,0,0.1986100315015944,0.1921423554986142
914,0.05400214543847151,0.06543734214413309,0,0.0674735501155142,0,0.2302857657588092,0,0,0,0.21036570243971883,0.1791671488499525,0,0,0.18661290540681932,0,0,0,0.2650312368513749,0.12047795455656911,0.17564121455459858,0,0,0.06741976515025415,0.1747787067712396,0.20177677771068428,0.1609315889552493,0,0,0.3180506730975428,0.2815854535483302,0.11834315189296886,0.2925292425149444,0.05585332832559242,0,0.061929423880879284,0,0.11775738539841568,0,0.10997815061422762,0,0.16755998497677727,0,0,0,0.05825956892374653,0.11466381057608188,0,0,0.062204301802273106,0,0.06498450065263729,0,0.05252242369535631,0,0.19112888401113598,0.06443920540797826,0.2696509103305544,0,0.13713554355288912,0,0.18429377783278603,0,0,0.26860850683724163
915,0.14171406493114005,0,0,0,0.17524868384105707,0.07554035977756725,0,0,0.07864380450753766,0.34503002812168226,0,0,0,0,0.1581948680687299,0.08054594120924918,0.08606118370696168,0.17387574883820753,0,0.15364099754354255,0,0.25939092255449425,0.26538748317966154,0.07644326226563464,0,0.1407738492702452,0.0737378156354014,0,0.27821273502359894,0,0.15527984097061687,0.07676640942951657,0.14657199510659522,0,0,0,0,0,0.14430399617093886,0.08500562065963553,0.29314399021319043,0,0,0,0,0,0,0,0.08161920598735635,0,0.17053429396612163,0,0,0.3789716052751871,0.1671887345650682,0.0845516568383563,0.14152521647075808,0,0.08996881126493342,0.14538140176653203,0.16120977037821285,0.15527984097061687,0,0
916,0.18063317925860192,0.07296102193566367,0,0.0752313435837875,0,0.06419073672793565,0,0,0.20048370560947698,0.2345525678046158,0,0.14491222969147788,0.15763812713748823,0,0,0.06844425048928733,0.0731308508735566,0.14775164494729504,0.06716497337104813,0.06527854019344838,0.22214960251716565,0,0,0.2598319275770819,0,0.11962316731469796,0.06265901730257212,0,0.17730932657235782,0,0.03298742361120108,0.26093031019438495,0.18682524899166014,0,0.13809955924809686,0,0,0,0.24524584882235476,0,0.1245501659944401,0,0.07157499938972119,0.07620416221314548,0.19487394568281144,0.0639236598289801,0.08009577615225034,0,0,0.07076739549134471,0.28982445938295576,0.06523257754859624,0,0.16101635346464663,0.14206932659500007,0,0.1803924671047768,0,0.15290274747533536,0.3088461358078217,0.06849433838275056,0,0,0.2246188932493373
917,0.11010497256966202,0,0.09013264645566713,0.04585727304180901,0,0.11738241006992375,0,0,0.16293981720226675,0.32168596787205506,0.20294660774157136,0.04416563208563721,0,0,0.040969919764920926,0.08344039952798632,0,0.1801240600516049,0.16376166507204223,0.23874324441017458,0.09027420835938532,0.22392688659974533,0.09164143797434401,0.059392716587326456,0.09142281455112708,0.10937447048715739,0.1145814308809461,0.045566469119827153,0.1080789178307341,0.09568742867287175,0.040214974754502676,0.079525048400481,0.3795978309923818,0,0.04208930010893894,0.1398028276341378,0,0,0.07474481589772204,0.04403016988489763,0.1897989154961909,0,0,0.04645025473509677,0.23757086634930583,0,0,0,0.04227611630392114,0.043136273033459765,0.08833126417127442,0.0397625242002405,0,0,0.21649593075780302,0.26277018760079407,0.2199164929042155,0,0.1398028276341378,0.07530287724755737,0.16700292337794884,0.12064492426350802,0,0.13691646895302254
918,0.2579496179505641,0,0,0.06445957408820223,0.19139383687189618,0.10999956541470932,0,0,0.057259353436104964,0.20096887682380724,0.11410928762153076,0.062081707976417135,0,0.05942569782920866,0.1151792683383879,0,0,0.12659627823244615,0.17264448716064962,0.05593183236562676,0.0634472640434841,0.0629528568955976,0.12881638328713815,0.05565717222463868,0,0.15374293576717848,0.10737475567243489,0,0.10128122249995435,0.20175548463899315,0.02826422040272269,0.11178490148258613,0.16007524796513092,0,0.05916309842975566,0,0,0,0.2101310731528045,0,0.3735089119186389,0,0.06132675233809093,0.13058620532376605,0.05565717222463868,0,0,0.06497798260622976,0.41597988480446063,0.060634782730192856,0,0,0.050176299537918086,0.20694258013630476,0,0.24624308210072315,0.10304234949930102,0,0.13100983592296303,0.21169995828440297,0.11737437268252562,0.11305688161089077,0.06631193663721978,0
919,0.1672091469571131,0,0.10265887117839248,0.052230308006178006,0.05169420364989637,0.08913045522600706,0,0,0.2319805636715912,0.12213080622205347,0.13869072181619332,0,0.05472112780185937,0.09630291682829199,0.046663732628829786,0.047518283125251366,0,0.15386766119805936,0,0.04532044887248614,0.1542301600661833,0.10201889019703304,0.2609433691775093,0.0901957944701291,0.05206417048004094,0.0830498908551686,0.21750906053092556,0,0.24619846723667974,0,0,0.1358656161818562,0.259411565268606,0,0.3355707554862783,0.05307732930977891,0,0.08994315261049789,0.17026502001738247,0,0.21617630439050498,0.05814817377472864,0.04969184498883215,0,0.1803915889402582,0.04437980611141559,0,0.10530072818972022,0,0.04913115580863408,0.10060714098796178,0,0.04065685534765842,0.11178763178838771,0.19726683939980158,0.049881465261129104,0.2087329046211371,0,0.26538664654889454,0.04288406409170313,0.2377652863813399,0.0458038687990307,0,0.1039629975091743
920,0.046296863539147075,0,0.1136967405556573,0.05784610438781448,0,0.09871375096097797,0,0,0.20553846859189318,0.3606994551823918,0.102401820935741,0,0,0,0.10336202300216445,0,0,0.17041149346695428,0,0.05019329803818786,0.11387531211294015,0.22597589779361504,0.23119997486462873,0,0.05766210377501853,0,0.1927164866694506,0.057479273285319314,0.13633484828586828,0,0,0.15047387075413687,0.23941955441782908,0,0.2654652017240499,0.05878419731924052,0,0.09961382946967448,0.23571486789705104,0.055541327131529726,0.2873034653013949,0.06440025836600205,0.05503470613474222,0,0.19978727070281893,0.0491515174815407,0,0.058311324856201684,0.10665739476476883,0.05441373172189711,0.05571220429200634,0.05015795691804562,0.09005655100646687,0.12380702439918147,0.16385770953368786,0.11048942871143375,0.2311758412080935,0,0.11756839463848104,0.09498990692258455,0.2106638249069753,0.05072869521659888,0,0.05757054319567148
921,0,0,0.060698722564626134,0,0,0.05269982722117586,0,0,0.054864908265818677,0.6739769863511221,0.10933751818590352,0,0,0.056940661470619276,0.05518137747190421,0,0,0.12130233359634132,0.05514163993741321,0.05359290085773638,0,0,0,0.15998917898263612,0,0.09820918983768036,0.051442303890198916,0.061372356767853235,0.0970458911610086,0,0.10832912120327622,0.10711033215192492,0.10225419683365665,0,0.05668904333144966,0.3138283179294956,0,0.21272139092219186,0.15100793181141398,0,0.051127098416828325,0,0,0,0.10665945265509075,0.05248056028100379,0,0,0.11388132294123855,0,0.17845681144019404,0.10711033215192492,0.04807805024096307,0.3304812516537832,0,0.058986450683661665,0.09873337216568731,0,0.06276566358589912,0.1521353904752741,0,0.05416456060163811,0,0.1229396168175381
922,0.07728373313108948,0,0.09489744966792646,0.09656297538170897,0,0.0823918361033923,0,0,0.17155352372193697,0.15052963799196767,0.08547009879668858,0,0.10116798308302682,0.0890220309037539,0.08627153537986708,0,0,0.3792924005873344,0,0,0.3801859805951824,0,0.09648600246020977,0,0,0.15354197346783174,0.16085160405228363,0,0,0.10074588180214485,0.0846818260138283,0.08372908790197359,0,0,0,0,0,0,0.23608845463384903,0.09271559184889791,0.39966502124590236,0,0,0,0.08337663143708206,0,0.10280670385947191,0,0.1780440618075078,0,0.09300083849108795,0.08372908790197359,0,0.10333603944174337,0,0.27666136114557716,0.23154223399830637,0.10702250403817314,0.09812894158810627,0.15856742888305173,0.08791571166974772,0.1693636520276566,0,0
923,0.12327403242683758,0.07468893107768211,0.15136938672133265,0,0.07622253989073151,0,0,0,0,0.3601610854553259,0,0.074172066458197,0.08068570656376492,0.07099880065134731,0,0,0.14972556402413645,0,0.06875561681918398,0.1336490158720477,0.07580356337831008,0,0.07695163079040664,0.13299271594426465,0.07676805194968357,0.18368423841581932,0,0.07652464181352243,0.2420113044920643,0.08034906310155926,0,0,0,0.09265572342496067,0.07068506024788564,0.07826194360218618,0,0,0.18829043728237926,0,0.1274998419275908,0,0,0.15601775491546527,0,0.06543754043645253,0,0,0.21299640195404193,0.07244335378225454,0.148344132916394,0.2003323703240975,0.23979236043999352,0,0.1454339023878168,0.14709935378537062,0.24621951438495215,0,0.39130971801093084,0.12646417025956377,0.07011646469524137,0.13507461069829052,0,0.22993846017450775
924,0.16633370885942556,0,0,0,0.10284710826049621,0.08866380494048713,0,0,0,0.32397701257521677,0,0,0,0.09579871449340689,0,0,0,0.10204138240979163,0.09277198551316794,0.09016633940567938,0,0,0.10383087094799161,0.0897235665079196,0.1035831679334601,0.1652301517913226,0,0,0.08163649121716632,0.2168300558675125,0.09112811728424641,0.09010285325198417,0.17203559556951467,0,0.19075076884437375,0,0,0,0.2540603739439518,0,0,0.11568746786123772,0.09886335798579349,0.10525741436426193,0.0897235665079196,0.08829490351825435,0.11063272732667434,0.1047494170273281,0.19159742898681378,0.19549570139955244,0,0,0.16177597131744742,0.22240471575090892,0.2943510474408573,0,0,0,0.10559887662979375,0.17063816330975792,0,0.18225623456849283,0,0.4136747606105422
925,0.1684816436961411,0.10207919402120667,0,0,0.10417521480127487,0.08980875671660832,0,0,0.09349839380012301,0.08204016487807786,0,0,0,0.09703580225862264,0,0.09575981448687583,0.10231680035732509,0,0.1879399757919533,0,0,0.10279527538562729,0,0.09088220341620618,0.10492077951217905,0,0.08766574007210996,0,0,0.21963007057191866,0.09230489172799165,0.09126638804426712,0.4356429029712267,0,0.0966070055540086,0,0,0.09062763889894306,0.17156077259243885,0,0.26138574178273605,0.1171813871882009,0,0,0,0.3577403660810563,0,0.1061020888549538,0.09703580225862264,0.09901010845361227,0.20274556493693224,0.27379916413280136,0,0.3379150774587218,0,0,0,0,0.10696251787477347,0.1728416833175751,0,0,0,0.10475417776287138
926,0.19522881809715661,0,0,0,0,0,0,0,0.1083416597507863,0,0,0,0,0,0.10896659106172919,0,0,0.2395355532136892,0,0.10582982845163895,0.12004993910362692,0.11911446065721995,0.24373626195404974,0.10531013806471834,0,0.09696677681700645,0.20316609508816857,0,0.09581819465948346,0,0.10695868417061603,0.10575531362937929,0.5048030586220761,0,0.2238875535690957,0,0,0.21003032070468566,0,0.23421171160476956,0.10096061172441524,0,0,0,0.21062027612943668,0.10363329102725331,0,0,0,0.11472838244581267,0,0.10575531362937929,0.09493966043743107,0.26104035130954495,0.23032335614787106,0,0.09748432788218965,0,0,0.2002810324718246,0,0,0,0.12138434708215773
927,0,0,0,0,0,0,0,0,0,0,0.7492110565495599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24620901682357743,0,0.22994406884282442,0,0.23355805679349934,0,0,0,0,0,0,0,0.5202309795557265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,0.4815604698826847,0.10297642253766068,0.03478310574577279,0.07078715382935387,0,0.12079751174772722,0.23143538819837597,0,0.0314400670279386,0.37242566852606046,0.156638323524497,0.03408793398558918,0.0741629341141885,0.032629567237730216,0.18972850894109788,0.06440099906927772,0.06881074488178598,0.03475585414666902,0.09479594027187013,0,0.03483773592540504,0,0.10609609125337736,0.09168101560634018,0.035280994746694105,0.1125565906825687,0.029478760349756446,0.03516912852738686,0.02780583636543711,0.14770701098659778,0.031038736228331382,0,0.08789440019006893,0,0.09745613608548868,0.03596755617694401,0.15442551452512662,0.152373689309454,0.201913497083245,0,0.2636832005702068,0,0.03367340160882068,0.07170250451543765,0.12224135414178691,0.18044236854322684,0.037682113315284996,0.07135645116076113,0.16314783618865109,0.19976072227805125,0.03408793398558918,0.184137154076277,0.08265267380881804,0.11362839780718563,0.03341919337421025,0.06760379345753544,0.056578675457615774,0,0.14387022470777605,0.05812029370625561,0,0.062077472456662765,0.036410675418350094,0
929,0.38524650050011194,0,0,0,0.23820480415907655,0,0,0,0,0.3751825507677616,0.31954062444458925,0.23179682269938676,0,0.22187997708982135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3922871703669542,0,0,0,0,0,0,0.10225017774704354,0,0.4852215058020483,0.22187997708982135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0.26521632010962587,0.10712568880555161,0.054276951024146015,0,0.05466266534066892,0.047124318605210457,0.06019017451704551,0,0.1471810186310358,0.2582879671970952,0.0733274136868301,0,0.11572681209503494,0.10183296660428875,0.1973733084282682,0,0,0,0.14792338111008013,0.09584581461332067,0,0,0.11037105946206337,0.14306272793118968,0.16516163087439595,0.13172835839993435,0.22999919033261126,0.10975863286014127,0.2169467024628277,0,0.04843408689349916,0.14366749430847392,0.04571798053611933,0,0,0.056125214905844455,0.33736045912715773,0,0.27006334805346593,0.05302902928968988,0.1828719221444773,0,0.21018129701203925,0.05594372961313252,0.09537515195412645,0.1407847486605172,0.058800678520451184,0.055673731857313925,0.05091648330214438,0.10390487668429382,0.10638435434564385,0.28733498861694784,0.19346181280323715,0.05910343398516413,0,0.05274583318349985,0.13243144614238225,0,0.11225042981168891,0.04534661680386027,0,0.09686817378699832,0,0.05496645793351132
