comic_no,Book Title,Vol,Issue,Year,Month,genre,link,our_idx,img_folderpath,_old_comic_no
406,book_3865,,,,,,,414,,3865
407,book_3866,,,,,,,415,,3866
408,book_3867,,,,,,,416,,3867
409,book_3868,,,,,,,417,,3868
410,book_3869,,,,,,,418,,3869
411,book_3870,,,,,,,419,,3870
412,book_3871,,,,,,,420,,3871
413,book_3872,,,,,,,421,,3872
414,book_3873,,,,,,,422,,3873
415,book_3874,,,,,,,423,,3874
416,book_3875,,,,,,,424,,3875
417,book_3876,,,,,,,425,,3876
418,book_3877,,,,,,,426,,3877
419,book_3878,,,,,,,427,,3878
420,book_3879,,,,,,,428,,3879
421,book_3880,,,,,,,429,,3880
422,book_3881,,,,,,,430,,3881
423,book_3882,,,,,,,431,,3882
424,book_3883,,,,,,,432,,3883
425,book_3884,,,,,,,433,,3884
426,book_3885,,,,,,,434,,3885
427,book_3886,,,,,,,435,,3886
428,book_3887,,,,,,,436,,3887
429,book_3888,,,,,,,437,,3888
430,book_3889,,,,,,,438,,3889
431,book_3890,,,,,,,439,,3890
432,book_3891,,,,,,,440,,3891
433,book_3892,,,,,,,441,,3892
434,book_3893,,,,,,,442,,3893
435,book_3894,,,,,,,443,,3894
436,book_3895,,,,,,,444,,3895
437,Pirate Queen Tara: The Key of the Cuchin Van,,18,1948,Jun,crime|adventure|female,https://digitalcomicmuseum.com/index.php?dlid=8593,445,,3896
438,Pirate Queen Tara: The Death That Grew,,20,1948,Oct,crime|adventure|female,https://digitalcomicmuseum.com/index.php?dlid=8592,446,,3897
439,Wambi: White Medicine Voodoo,,1,1942,Apr,jungle|adventure,https://digitalcomicmuseum.com/index.php?dlid=21251,447,,3898
440,Wambi: 	Lair of the Killer Rajah,,2,1942,Nov,jungle|adventure,https://digitalcomicmuseum.com/index.php?dlid=18824,448,,3899
441,Wambi: The Ruby of Doom!,,3,1945,Apr,jungle|adventure,https://digitalcomicmuseum.com/index.php?dlid=20998,449,,3900
442,Wambi: Forbidden Tomb,,13,1951,Oct,jungle|adventure,https://digitalcomicmuseum.com/index.php?dlid=21143,450,,3901
443,Weird Comics: Sorceress of Zoom,35,9,1940,Dec,superhero|fantasy|scifi|female,https://digitalcomicmuseum.com/index.php?dlid=13105,451,,3902
444,Weird Comics: The Dart and Ace,36,10,1941,Jan,superhero|fantasy|scifi,https://digitalcomicmuseum.com/index.php?dlid=13106,452,,3903
445,Weird Comics: The Eagle and Buddy and nazi Infiltrators,,17,1941,Aug,superhero|war|adventure,https://digitalcomicmuseum.com/index.php?dlid=12427,453,,3904
446,Weird Comics: Thor goes to War,,2,1940,May,superhero|war|adventure,https://digitalcomicmuseum.com/index.php?dlid=3322,454,,3905
447,Western Adventures: Cross Draw Kid and Sheriff Sal,,5,1949,Jun,western|adventure,https://digitalcomicmuseum.com/index.php?dlid=16453,455,,3906
448,Western Adventures: Cross Draw Kid and El Tigre's Tyranny!,,4,1949,Jul,western|adventure,https://digitalcomicmuseum.com/index.php?dlid=29365,456,,3907
449,Western Crime Busters: Bob Dale and Snakes of the Range,,2,1950,Nov,western|crime|female,https://digitalcomicmuseum.com/index.php?dlid=16454,457,,3908
450,Western Crime Busters: Bob Dale and The Claim Jumpers,,8,1951,Dec,western|crime,https://digitalcomicmuseum.com/index.php?dlid=19460,458,,3909
451,Western Killers:Billy The Kid,,61,1948,Nov,western|crime,https://digitalcomicmuseum.com/index.php?dlid=20601,459,,3910
452,Western Outlaws: Slade - Terror Of The Rockies,,21,1949,May,western|crime,https://digitalcomicmuseum.com/index.php?dlid=24612,460,,3911
453,Western Thriller: Wicked Days of the Bella Union,,4,1949,Feb,western|thriller,https://digitalcomicmuseum.com/index.php?dlid=16965,461,,3912
454,Western Thriller: Saga of Velevet Rose,,1,1948,Aug,western|thriller|female,https://digitalcomicmuseum.com/index.php?dlid=21369,462,,3913
455,Western true Crime: The Little Weasel,,5,1949,Apr,western|crime,https://digitalcomicmuseum.com/index.php?dlid=21635,463,,3914
456,Western Adventures: Cross Draw Kid and The Hoax of the Jester,,3,1949,Feb,western|adventure,https://digitalcomicmuseum.com/index.php?dlid=4941,464,,3915
457,Western Badmed: Indian Fighter,,14,1948,Jun,western|crime,https://digitalcomicmuseum.com/index.php?dlid=14744,465,,3916
458,Western Badmed: Pontiac!,,15,1948,Aug,western|crime,https://digitalcomicmuseum.com/index.php?dlid=18520,466,,3917
459,Western Badmen: Terror in Tombstone!,,18,1948,Oct,western|crime,https://digitalcomicmuseum.com/index.php?dlid=18512,467,,3918
460,Western Badmen: Wells Fargo and Pony Express,,,1948,Dec,western|crime,https://i.ebayimg.com/images/g/O9MAAOSw~9tibtvX/s-l300.jpg,468,,3919
461,Western Badmen: Nuggets Nugent; Chief Crazy Horse,,,1949,Mar,western|crime,https://www.comics.org/issue/274670/,469,,3920
462,Western Badmen: Trigger and Morell,,21,1949,Jun,western|crime,https://i.ebayimg.com/images/g/CYgAAOSwBPVZiyyx/s-l1600.jpg,470,,3921
463,Western Badmen: BlackHat,,,1949,Oct,western|crime,https://forum.cbcscomics.com/topic/8072/page/1/golden-age-quotwestern-comicsquot/,471,,3922
464,Western Badmen: Apache Joe and Deadshot Devlin,,24,1949,Dec,western|crime,https://comicvine.gamespot.com/the-westerner-comics-24/4000-415489/user-reviews/,472,,3923
465,Wild Bill Pecos: King Cullen,,,,,western|crime,https://www.comics.org/issue/274676/,473,,3924
466,Wild Bill Pecos: Calamity Kate,27,,1950,Jun,western|crime|female,https://digitalcomicmuseum.com/index.php?dlid=14964,474,,3925
467,Wild Bill Pecos: Joins the Outlaw,28,,1950,,western|crime,https://www.comics.org/issue/274679/,475,,3926
468,Wild Bill Pecos: Old bangtail,32,,1951,Jan,western|crime,https://www.amazon.in/Westerner-Comics-32-Orbit-ebook/dp/B018N82ISC,476,,3927
469,Wild Bill Pecos: Thunderbird,33,,1951,Feb,western,https://www.comics.org/issue/274684/,477,,3928
470,Wild Bill Pecos: Battle with Angry Injuns,34,,1951,Mar,western,https://www.amazon.in/Westerner-Comics-34-Orbit-ebook/dp/B018N7XXAA,478,,3929
471,Wild Bill Pecos: Outlaw train,,,1951,May,western|adventure|crime,https://www.google.com/imgres?imgurl=https%3A%2F%2Fi.pinimg.com%2F236x%2F4f%2F9e%2Fcd%2F4f9ecdf44495e08177ef39c30297ac1a--birthday-party-themes-vintage-comics.jpg&imgrefurl=https%3A%2F%2Fwww.pinterest.com%2Ffyvebyfyve%2Fvintage-comics%2F&tbnid=Q2jH9RXpwpxS6M&vet=12ahUKEwjUsIvmmrb7AhXfyAIHHSRRDDEQMygJegQIARBQ..i&docid=wFo_MNHlStllVM&w=236&h=327&itg=1&q=wild%20bill%20pecos%20western%20may%201951&ved=2ahUKEwjUsIvmmrb7AhXfyAIHHSRRDDEQMygJegQIARBQ,479,,3930
472,Wild Bill Pecos: Curse of Ashtor,17,,1948,Dec,western|adventure,https://picclick.co.uk/Westerner-Wanted-Comics-Group-25-1950-VG-45-312437705548.html,480,,3931
473,Cyclone:  Obscure hero,3,,1940,Sep,superhero|crime,https://www.mycomicshop.com/search?TID=381111,481,,3932
474,Captain Marvel: The Threat to Sterling Morris,17,36,1941,May,western|spy|superhero,https://digitalcomicmuseum.com/index.php?dlid=22877,482,,3933
475,Captain marvel: The Awakening of Spy Smasher,18,36,1941,Jun,superhero|jungle|spy|adventure,https://digitalcomicmuseum.com/index.php?dlid=18432,483,,3934
476,Cyclone,1,,1940,Jun,superhero|adventure|detective|aviation|crime,https://digitalcomicmuseum.com/index.php?dlid=12451,484,,3935
477,Boomerang Blitz: Clipper Kirk,15,36,1941,Nov,war|aviation,https://digitalcomicmuseum.com/index.php?dlid=29713,485,,3936
478,Madame Hell Hawk,74,1,1946,Oct,adventure|avidation|war|female,https://digitalcomicmuseum.com/index.php?dlid=12052,486,,3937
479,Wonderman: 	The War of the Thermodons,14,,1947,Oct,superhero|scifi|adventure,https://digitalcomicmuseum.com/index.php?dlid=12028,487,,3938
480,Captain Wings: Death below Zero,124,,1954,Apr,war|spy,https://digitalcomicmuseum.com/index.php?dlid=12007,488,,3939
481,Captain Wings: Scorpion King of the Screaming Zombies,70,,1946,Jun,adventure|aviation|humour,https://digitalcomicmuseum.com/index.php?dlid=29366,489,,3940
482,Captain Kamikaze,72,,1946,Aug,war|adventure|spy|aviation,https://digitalcomicmuseum.com/index.php?dlid=11658,490,,3941
483,Brad Spencer and Wonder Woman: Slave Spirits,10,1,1947,Feb,superhero|adventure|humour,https://digitalcomicmuseum.com/index.php?dlid=19599,491,,3942
484,Flame: The Kidnappers,35,20,1940,Dec,superhero|western|war|spy|adventure,https://digitalcomicmuseum.com/index.php?dlid=21313,492,,3943
485,Flame: The Origin of the Flame,35,11,1940,Mar,superhero|western|war|spy|adventure,https://digitalcomicmuseum.com/index.php?dlid=17754,493,,3944
486,Flame: The Kidnapping of Dr. Dobbs,36,27,1941,Jul,superhero|western|war|spy|adventure|aviation,https://digitalcomicmuseum.com/index.php?dlid=23368,494,,3945
487,Mr. Scarlet and Pinky: Commando Yank and Phantom eagle,,,,,superhero|crime,https://digitalcomicmuseum.com/index.php?dlid=34008,495,,3946
488,Mar Marvel: Sinister Secret of Hotel Hideaway,38,10,Feb,1943,superhero|female|teen,https://digitalcomicmuseum.com/index.php?dlid=22713,496,,3947
489,Mary Marvel: Pot of Gold!,38,14,Jun,1943,superhero|female|teen,https://digitalcomicmuseum.com/index.php?dlid=23096,497,,3948
490,Mary Marvel: The worlds mightiest girl,1,31,Nov,1944,superhero|female|teen,https://digitalcomicmuseum.com/index.php?dlid=21009,498,,3949
491,More Fun Comics 073 (1941) (digital) (Son of Ultron-Empire),,aquaman,,,superhero|adventure,,499,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\aquaman\page_img,3950
