comic_no,male_orientation_ratio,female_orientation_ratio,neutral_orientation_ratio,adj.all_ratio,adj.pert_ratio,adv.all_ratio,noun.Tops_ratio,noun.act_ratio,noun.animal_ratio,noun.artifact_ratio,noun.attribute_ratio,noun.body_ratio,noun.cognition_ratio,noun.communication_ratio,noun.event_ratio,noun.feeling_ratio,noun.food_ratio,noun.group_ratio,noun.location_ratio,noun.motive_ratio,noun.object_ratio,noun.person_ratio,noun.phenomenon_ratio,noun.plant_ratio,noun.possession_ratio,noun.process_ratio,noun.quantity_ratio,noun.relation_ratio,noun.shape_ratio,noun.state_ratio,noun.substance_ratio,noun.time_ratio,verb.body_ratio,verb.change_ratio,verb.cognition_ratio,verb.communication_ratio,verb.competition_ratio,verb.consumption_ratio,verb.contact_ratio,verb.creation_ratio,verb.emotion_ratio,verb.motion_ratio,verb.perception_ratio,verb.possession_ratio,verb.social_ratio,verb.stative_ratio,verb.weather_ratio,adj.ppl_ratio,adventure,children,crime,detective,female,humor,jungle,mystery,non fiction,romance,sports,spy,superhero,vigilante,war,western,panel_ratio,total_information_in_book
917,0.9466666540444450,0.0533333326222222,0.0,0.0,0.0,0.0,0.0021645021645021,0.0670995670995671,0.0032467532467532,0.0941558441558441,0.0281385281385281,0.0205627705627705,0.0227272727272727,0.1341991341991340,0.0075757575757575,0.0054112554112554,0.0021645021645021,0.0303030303030303,0.0238095238095238,0.0,0.001082251082251,0.1244588744588740,0.0043290043290043,0.0032467532467532,0.0324675324675324,0.0,0.0183982683982684,0.0021645021645021,0.0,0.0097402597402597,0.027056277056277,0.0238095238095238,0.0021645021645021,0.0292207792207792,0.0367965367965368,0.0454545454545454,0.0021645021645021,0.0086580086580086,0.0119047619047619,0.0119047619047619,0.0054112554112554,0.0248917748917748,0.0108225108225108,0.0411255411255411,0.0238095238095238,0.0573593073593073,0.0,0.0,0.9294026044620160,1.48089390434627E-06,5.02914481410996E-09,0.0015689874636781,0.0003523804355679,0.0069466273910707,9.95318604906262E-06,1.67443566935954E-06,1.79847205422115E-07,1.61339770993011E-06,4.86044701285507E-08,5.30634775940057E-11,7.28127859537977E-05,2.62832667557932E-12,1.77376703641453E-15,0.0616416320118666,0.34637186137038900,0.85073472446361
918,0.831168820374431,0.0519480512734019,0.1168831153651540,0.0,0.0,0.0,0.0011185682326621,0.0615212527964205,0.0044742729306487,0.0749440715883668,0.0268456375838926,0.0313199105145413,0.0100671140939597,0.1263982102908280,0.0123042505592841,0.0033557046979865,0.0011185682326621,0.0346756152125279,0.0380313199105145,0.0,0.0,0.145413870246085,0.0011185682326621,0.0033557046979865,0.0357941834451901,0.0022371364653243,0.0111856823266219,0.0044742729306487,0.0,0.017897091722595,0.0357941834451901,0.0302013422818791,0.0022371364653243,0.0357941834451901,0.0324384787472035,0.0447427293064877,0.0011185682326621,0.0089485458612975,0.0044742729306487,0.0078299776286353,0.0078299776286353,0.0223713646532438,0.0078299776286353,0.0335570469798657,0.0302013422818791,0.046979865771812,0.0,0.0,0.5224907353720740,0.0068401614579749,1.24576149075105E-07,0.3091628421533020,6.06153608446443E-10,0.0004116393654387,3.73050955955416E-06,8.81292124004729E-06,0.000126972594688,1.806194127648E-05,2.59050502904604E-06,9.66838166734302E-06,0.0220762335434242,0.0769354066962356,0.0618892974452507,2.37219305372737E-05,0.30131995060901400,0.459626602823778
919,0.8297872252150300,0.1489361686283390,0.021276595518334,0.0,0.0,0.0,0.0020366598778004,0.0570264765784114,0.020366598778004,0.0835030549898167,0.020366598778004,0.0020366598778004,0.0305498981670061,0.1425661914460290,0.0183299389002036,0.0122199592668024,0.0020366598778004,0.0244399185336048,0.0162932790224032,0.0,0.0020366598778004,0.1059063136456210,0.0040733197556008,0.0040733197556008,0.0346232179226069,0.0040733197556008,0.0183299389002036,0.0,0.0020366598778004,0.0081466395112016,0.0366598778004073,0.0305498981670061,0.0,0.0407331975560081,0.0162932790224032,0.0366598778004073,0.0020366598778004,0.0122199592668024,0.0162932790224032,0.0040733197556008,0.0081466395112016,0.0285132382892057,0.010183299389002,0.0468431771894093,0.020366598778004,0.075356415478615,0.0,0.0,3.43612768908894E-09,0.000699141951962,2.1559421079101E-13,3.30081631493399E-05,4.17064595126787E-10,8.19988448040672E-05,1.21747916423425E-06,2.91404970238002E-11,9.83503644739822E-10,1.25993118094647E-09,3.93746617134547E-09,7.37463578832381E-11,0.9991654228223720,3.45739707005743E-10,1.85851089923327E-09,1.91983971022107E-05,0.23749641036373300,0.558414193517806
920,0.8924731086830850,0.0752688163949589,0.0322580641692681,0.0,0.0,0.0,0.0009794319294809,0.0460333006856023,0.0225269343780607,0.0724779627815866,0.0176297747306562,0.0146914789422135,0.0186092066601371,0.1361410381978450,0.0186092066601371,0.009794319294809,0.0068560235063663,0.0401567091087169,0.0313418217433888,0.0,0.0039177277179236,0.1332027424094030,0.0029382957884427,0.0029382957884427,0.0411361410381978,0.0009794319294809,0.0225269343780607,0.0019588638589618,0.0,0.0078354554358472,0.0333006856023506,0.0264446620959843,0.0019588638589618,0.0274240940254652,0.0225269343780607,0.0440744368266405,0.0068560235063663,0.0058765915768854,0.0127326150832517,0.0107737512242899,0.0088148873653281,0.0127326150832517,0.0205680705190989,0.0381978452497551,0.0284035259549461,0.0460333006856023,0.0,0.0,0.0007112829567436,2.34770641210237E-10,0.0086983455342844,0.0597805329821077,1.4430318072603E-05,1.20052566578283E-06,0.0003068823548226,4.62330025747219E-06,2.57521636775337E-06,0.0002195724988151,3.37064294224058E-05,1.41583082710346E-10,0.9302266246049820,1.26579598375405E-10,2.17943261346521E-07,4.8322632977353E-09,0.23374208446695200,0.29193668515936
921,0.7936507810531620,0.1746031718316960,0.0317460312421264,0.0,0.0,0.0,0.0011574074074074,0.0335648148148148,0.0162037037037037,0.099537037037037,0.0277777777777777,0.0138888888888888,0.0358796296296296,0.1608796296296300,0.0069444444444444,0.0127314814814814,0.0023148148148148,0.0405092592592592,0.0231481481481481,0.0,0.0127314814814814,0.125,0.0011574074074074,0.0034722222222222,0.0034722222222222,0.0,0.0081018518518518,0.0034722222222222,0.0011574074074074,0.0104166666666666,0.0381944444444444,0.0196759259259259,0.0,0.0254629629629629,0.0358796296296296,0.0451388888888888,0.0,0.0046296296296296,0.0069444444444444,0.011574074074074,0.0081018518518518,0.0173611111111111,0.0127314814814814,0.0300925925925925,0.0300925925925925,0.0694444444444444,0.0011574074074074,0.0,0.0056887719308984,2.81054742754518E-09,0.0002475991449725,0.1342144832394050,7.89745714470113E-07,9.36956735565613E-05,0.0023366317554562,0.0079198425280113,2.17208309581627E-06,9.23337264024601E-05,9.73713049912539E-06,1.21610050565583E-10,0.8234633358432510,6.27370939091012E-07,3.67407384522215E-08,0.0259299401549024,0.2637766916412020,0.829747680061316
922,0.6864406721488080,0.1864406763860960,0.1271186429905200,0.0,0.0,0.0,0.0021929824561403,0.0603070175438596,0.0098684210526315,0.094298245614035,0.0219298245614035,0.0120614035087719,0.0241228070175438,0.1348684210526320,0.0054824561403508,0.0032894736842105,0.0032894736842105,0.0526315789473684,0.0789473684210526,0.0,0.0032894736842105,0.1140350877192980,0.0021929824561403,0.0021929824561403,0.0120614035087719,0.0,0.0131578947368421,0.0021929824561403,0.0,0.0164473684210526,0.0372807017543859,0.0263157894736842,0.0021929824561403,0.0296052631578947,0.0263157894736842,0.0383771929824561,0.0010964912280701,0.0098684210526315,0.0131578947368421,0.0131578947368421,0.0087719298245614,0.0142543859649122,0.0098684210526315,0.0383771929824561,0.0175438596491228,0.0449561403508771,0.0,0.0,1.3681072141339E-08,1.47388021102956E-17,3.79779721339044E-07,9.93515751349454E-10,1.1219809215513E-05,1.44120260013841E-09,2.07125348843517E-09,1.08274998126057E-13,3.10246767692954E-10,3.93837418693262E-10,4.9047203002074E-13,1.91183498371451E-13,4.86236255939718E-08,7.70145805006563E-13,5.76460114427399E-15,0.9999883328947430,0.24125073626051400,0.0005407514489707
923,0.8188976313472630,0.0629921254882509,0.1181102352904710,0.0,0.0,0.0,0.0027322404371584,0.0355191256830601,0.0136612021857923,0.1830601092896180,0.0218579234972677,0.0027322404371584,0.0273224043715847,0.0737704918032786,0.0163934426229508,0.0054644808743169,0.0054644808743169,0.040983606557377,0.0218579234972677,0.0,0.0,0.1256830601092900,0.0081967213114754,0.0027322404371584,0.0218579234972677,0.0,0.0109289617486338,0.0027322404371584,0.0,0.0163934426229508,0.0327868852459016,0.0355191256830601,0.0027322404371584,0.040983606557377,0.0300546448087431,0.0437158469945355,0.0027322404371584,0.0136612021857923,0.0109289617486338,0.0109289617486338,0.0136612021857923,0.0218579234972677,0.0054644808743169,0.0273224043715847,0.0273224043715847,0.040983606557377,0.0,0.0,0.6665915304092870,0.0031789889478445,1.19639243280489E-09,0.0033076994640703,8.72001367491624E-09,0.0182363712138352,0.0001457275353036,3.44972741278536E-10,6.14870900039598E-09,1.28187827410081E-07,4.9262616013416E-07,4.21540997133417E-06,0.2458035362854470,0.0627312833444461,3.9731300556158E-09,6.19258871111672E-09,0.28630264702188900,0.452742552646121
924,0.7301587243638200,0.2380952362055930,0.0317460314940791,0.0,0.0,0.0,0.0043859649122807,0.0643274853801169,0.0102339181286549,0.0760233918128654,0.0116959064327485,0.0102339181286549,0.023391812865497,0.1038011695906430,0.0146198830409356,0.0087719298245614,0.0,0.0643274853801169,0.0277777777777777,0.0,0.0,0.1359649122807020,0.0043859649122807,0.0014619883040935,0.023391812865497,0.0,0.0146198830409356,0.0043859649122807,0.0,0.0087719298245614,0.0307017543859649,0.0277777777777777,0.0029239766081871,0.0409356725146198,0.0467836257309941,0.0511695906432748,0.0029239766081871,0.0116959064327485,0.0131578947368421,0.0043859649122807,0.0102339181286549,0.0307017543859649,0.0131578947368421,0.0321637426900584,0.0175438596491228,0.0511695906432748,0.0,0.0,0.2860888740186650,5.30974631739296E-14,0.0679029442669132,1.88777419817927E-07,0.0022714491809924,0.0076484475327394,0.0829932599526788,1.8256746601402E-05,6.32096700493351E-07,0.0002789210092727,6.55780683832346E-08,1.05269763786073E-08,0.4093132368572160,0.0001248365942568,1.7167436190403E-13,0.1433588768612740,0.3050742765057950,0.754685091700435
925,0.8497109777473350,0.1329479761101270,0.0173410403621905,0.0,0.0,0.0,0.002127659574468,0.0393617021276595,0.0042553191489361,0.0659574468085106,0.0244680851063829,0.0180851063829787,0.0244680851063829,0.1308510638297870,0.0042553191489361,0.0063829787234042,0.0053191489361702,0.0276595744680851,0.0446808510638297,0.001063829787234,0.0053191489361702,0.1063829787234040,0.0031914893617021,0.0042553191489361,0.026595744680851,0.002127659574468,0.0170212765957446,0.0042553191489361,0.002127659574468,0.0148936170212765,0.0287234042553191,0.0276595744680851,0.0042553191489361,0.025531914893617,0.0404255319148936,0.0595744680851063,0.0031914893617021,0.0127659574468085,0.0180851063829787,0.0095744680851063,0.0031914893617021,0.0170212765957446,0.0106382978723404,0.0319148936170212,0.0414893617021276,0.0808510638297872,0.0,0.0,3.9209149858771E-05,4.0388987636992E-15,7.37018731569335E-09,0.0091947379192837,1.4615099294796E-06,1.83977769407192E-10,8.09808133067778E-09,2.26556020930353E-13,1.66808741195438E-09,1.51764636285118E-07,3.57697400398818E-07,3.92194286055228E-10,0.9907631213980890,1.22287745242041E-11,9.26850183607561E-07,1.59856316577598E-08,0.20370747729270200,0.903103995412078
926,0.899999994375,0.0687499995703125,0.0312499998046875,0.0,0.0,0.0,0.0019138755980861,0.0354066985645933,0.0066985645933014,0.0574162679425837,0.0229665071770334,0.0105263157894736,0.031578947368421,0.1435406698564590,0.0086124401913875,0.000956937799043,0.0028708133971291,0.0401913875598086,0.0296650717703349,0.0,0.0028708133971291,0.124401913875598,0.0038277511961722,0.0019138755980861,0.0153110047846889,0.000956937799043,0.0066985645933014,0.0028708133971291,0.0,0.0153110047846889,0.0392344497607655,0.0258373205741626,0.0019138755980861,0.0220095693779904,0.0507177033492822,0.0698564593301435,0.0019138755980861,0.0095693779904306,0.016267942583732,0.0181818181818181,0.016267942583732,0.0172248803827751,0.0047846889952153,0.0440191387559808,0.0306220095693779,0.0650717703349282,0.0,0.0,0.9302499037605240,3.40713625656559E-10,4.06194046873766E-09,1.07487014894942E-09,1.90463796763868E-06,0.0260775811850773,1.6726941064892E-08,2.57659732188539E-08,5.51356836022078E-06,6.52922673091189E-09,3.90736461528487E-10,6.73457572739329E-09,0.0436650140674775,1.89746785030279E-08,2.36131540934673E-12,2.17857583809926E-09,0.2562680398476390,0.269584128286329
927,0.8423912997696130,0.0923913038456994,0.0652173909499054,0.0,0.0,0.0,0.0,0.0382585751978891,0.0237467018469656,0.0593667546174142,0.021108179419525,0.0158311345646438,0.0277044854881266,0.1398416886543540,0.0184696569920844,0.0131926121372031,0.0079155672823219,0.0277044854881266,0.0369393139841688,0.0013192612137203,0.0013192612137203,0.1437994722955150,0.0013192612137203,0.0013192612137203,0.0263852242744063,0.0,0.0105540897097625,0.0013192612137203,0.0013192612137203,0.0118733509234828,0.0224274406332453,0.0184696569920844,0.0039577836411609,0.0356200527704485,0.0356200527704485,0.0527704485488126,0.0,0.0145118733509234,0.0118733509234828,0.0092348284960422,0.0145118733509234,0.0303430079155672,0.0184696569920844,0.0316622691292876,0.0105540897097625,0.0593667546174142,0.0,0.0,2.58168401990358E-07,4.62449327914477E-08,7.12045604242879E-09,1.46495843020857E-11,1.00623185417677E-11,7.97563658505648E-07,3.16136010807025E-09,4.99114425184567E-05,6.35520666730976E-07,3.10065168547772E-08,2.64137097926414E-07,4.28437434159336E-10,0.0003379564226293,1.23059158203298E-09,1.06325588403883E-08,0.9996100768954610,0.29756562471223300,0.230784156510631
928,0.9086021456526770,0.037634408399815,0.0537634405711643,0.0,0.0,0.0,0.0,0.0372250423011844,0.015228426395939,0.0676818950930626,0.0236886632825719,0.0203045685279187,0.0287648054145516,0.1302876480541460,0.0101522842639593,0.0016920473773265,0.0050761421319796,0.0423011844331641,0.0203045685279187,0.0016920473773265,0.0016920473773265,0.104906937394247,0.0,0.0067681895093062,0.0304568527918781,0.0,0.0203045685279187,0.0,0.0,0.0135363790186125,0.0439932318104906,0.0423011844331641,0.0067681895093062,0.0287648054145516,0.0406091370558375,0.0490693739424703,0.0033840947546531,0.0084602368866328,0.0135363790186125,0.0169204737732656,0.0118443316412859,0.0169204737732656,0.0169204737732656,0.038917089678511,0.0135363790186125,0.065989847715736,0.0,0.0,6.13157825613212E-11,4.75091835819728E-11,1.17318308269671E-14,0.9993928117526810,1.77946351653343E-07,1.7687242599616E-09,3.7497105198737E-07,2.92491279979042E-14,9.49449848311511E-11,9.61146382811728E-08,4.16920864751725E-07,2.19196993502794E-09,0.0003915417049393,8.54405625102686E-09,1.24436802788911E-08,0.0002145554372316,0.3238459059897010,0.55424027481534
929,0.9133858195796390,0.0393700784301568,0.0472440941161882,0.0,0.0,0.0,0.002262443438914,0.0701357466063348,0.0203619909502262,0.0678733031674208,0.0180995475113122,0.0271493212669683,0.0316742081447963,0.1108597285067870,0.0090497737556561,0.0090497737556561,0.006787330316742,0.0452488687782805,0.0429864253393665,0.0,0.002262443438914,0.1063348416289590,0.002262443438914,0.0,0.0248868778280542,0.0,0.0113122171945701,0.002262443438914,0.0,0.002262443438914,0.0158371040723981,0.0294117647058823,0.006787330316742,0.0158371040723981,0.0158371040723981,0.0520361990950226,0.0090497737556561,0.0,0.0158371040723981,0.0135746606334841,0.0203619909502262,0.0271493212669683,0.0294117647058823,0.0497737556561085,0.0135746606334841,0.0723981900452488,0.0,0.0,2.67130274455855E-08,2.1081901453428E-15,2.06423560818053E-09,0.9999771787640040,4.77309944717191E-15,7.33807583081728E-12,2.49871982170063E-11,6.47013700132745E-14,2.02537859565765E-11,3.77594732097391E-09,6.48764386526242E-11,5.05231672684821E-14,2.27462118054473E-05,1.73461754309059E-10,4.21799412534975E-08,2.39883921786469E-19,0.29005697291867000,0.175946078198708
930,0.6950354560635780,0.2269503530003520,0.078014183843871,0.0,0.0,0.0,0.003875968992248,0.0697674418604651,0.0096899224806201,0.0600775193798449,0.0232558139534883,0.0251937984496124,0.0310077519379844,0.1182170542635660,0.0135658914728682,0.0077519379844961,0.0,0.0348837209302325,0.0310077519379844,0.001937984496124,0.0,0.0852713178294573,0.005813953488372,0.003875968992248,0.0135658914728682,0.0,0.0135658914728682,0.001937984496124,0.0,0.0096899224806201,0.0426356589147286,0.0290697674418604,0.001937984496124,0.0329457364341085,0.0348837209302325,0.0406976744186046,0.0096899224806201,0.0135658914728682,0.0174418604651162,0.0135658914728682,0.005813953488372,0.0368217054263565,0.0193798449612403,0.0329457364341085,0.0174418604651162,0.0872093023255814,0.0,0.0,7.7194808162445E-06,0.7150946340754220,5.88721333114413E-08,5.43091410878512E-07,3.4612855070637E-10,1.54845366428736E-09,2.81686398022408E-08,2.07260040850795E-11,2.19292356788025E-06,3.88669329871603E-07,1.31772607215826E-08,9.02264618939202E-07,0.0001193857163674,0.0006170655193489,0.2841570656462010,4.79574668602024E-10,0.29381129881545200,0.513918965951864
931,0.8421052582333030,0.1111111104613390,0.0467836254574057,0.0,0.0,0.0,0.0042462845010615,0.0424628450106157,0.0063694267515923,0.0721868365180467,0.0127388535031847,0.0063694267515923,0.0169851380042462,0.1486199575371550,0.0106157112526539,0.0,0.0063694267515923,0.0339702760084925,0.019108280254777,0.0,0.0,0.1125265392781320,0.0,0.0021231422505307,0.0254777070063694,0.0,0.0063694267515923,0.0,0.0021231422505307,0.019108280254777,0.0467091295116772,0.0254777070063694,0.0021231422505307,0.0276008492569002,0.0509554140127388,0.048832271762208,0.0,0.0106157112526539,0.0106157112526539,0.0042462845010615,0.0084925690021231,0.0169851380042462,0.019108280254777,0.0573248407643312,0.0339702760084925,0.0891719745222929,0.0,0.0,6.95181786999208E-06,8.77738213057044E-16,5.25027202943256E-13,1.76124655147438E-08,2.01653236965927E-11,4.77370223095103E-06,8.95568317009686E-07,1.47425203229715E-12,2.1251894749677E-14,7.24257389413327E-13,3.21991425878209E-09,7.98517029180846E-08,1.35322151235792E-05,1.2129553997889E-09,2.10655021800512E-12,0.9999737447744030,0.2750396693315450,0.678395615653319
932,0.8773006081147200,0.1226993857503110,0.0,0.0,0.0,0.0,0.0113207547169811,0.0452830188679245,0.0113207547169811,0.0830188679245283,0.0113207547169811,0.0264150943396226,0.0150943396226415,0.1132075471698110,0.0150943396226415,0.0037735849056603,0.0075471698113207,0.0415094339622641,0.0264150943396226,0.0,0.0,0.1622641509433960,0.0,0.0,0.0339622641509433,0.0,0.0037735849056603,0.0,0.0,0.0113207547169811,0.0339622641509433,0.0264150943396226,0.0037735849056603,0.0264150943396226,0.0377358490566037,0.0339622641509433,0.0037735849056603,0.0188679245283018,0.0113207547169811,0.0037735849056603,0.0037735849056603,0.0075471698113207,0.0075471698113207,0.0415094339622641,0.0264150943396226,0.090566037735849,0.0,0.0,0.0110095979432558,1.66075739216904E-09,2.36430102612401E-09,3.06723680973057E-08,1.08770632581613E-06,1.00627176011725E-05,8.06564132020752E-08,1.00800035703435E-09,2.36398429936899E-05,1.70064782475377E-05,1.04942340702454E-10,1.15669880043477E-07,0.9889367331592010,1.6101212683726E-06,3.97781648070849E-11,2.98546663691263E-08,0.2562680398476390,0.314807805938323
933,0.7378048735499700,0.1219512187685900,0.1402439015838790,0.0,0.0,0.0,0.0053763440860215,0.053763440860215,0.0161290322580645,0.0967741935483871,0.010752688172043,0.0053763440860215,0.0161290322580645,0.1236559139784950,0.0053763440860215,0.010752688172043,0.0,0.053763440860215,0.043010752688172,0.0,0.0,0.1344086021505380,0.0053763440860215,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0161290322580645,0.010752688172043,0.0376344086021505,0.0,0.043010752688172,0.032258064516129,0.032258064516129,0.0,0.0053763440860215,0.010752688172043,0.0,0.0,0.021505376344086,0.021505376344086,0.0591397849462365,0.0268817204301075,0.0698924731182795,0.0,0.0,1.0546507004301E-06,1.49679535670699E-09,4.93351193930007E-09,0.1385346312813010,3.29211096103359E-05,2.26509931376756E-06,9.1381704759767E-06,8.30918988704094E-08,3.01695081743867E-08,1.96497230458231E-07,7.54284763247725E-05,6.84716407641901E-07,0.0001567818344571,1.56075768269646E-09,5.65612930902199E-05,0.8611302156186160,0.2487593880540770,0.179328741195344
934,0.859154923527078,0.0633802812438008,0.0774647881868677,0.0,0.0,0.0,0.0,0.0421052631578947,0.0210526315789473,0.0947368421052631,0.0175438596491228,0.0087719298245614,0.0245614035087719,0.0824561403508772,0.0105263157894736,0.0035087719298245,0.0035087719298245,0.0456140350877193,0.0263157894736842,0.0,0.0052631578947368,0.2070175438596490,0.0052631578947368,0.0035087719298245,0.0105263157894736,0.0,0.0052631578947368,0.0,0.0,0.0228070175438596,0.019298245614035,0.0245614035087719,0.0017543859649122,0.0333333333333333,0.0280701754385964,0.0403508771929824,0.0052631578947368,0.0017543859649122,0.0140350877192982,0.0140350877192982,0.0105263157894736,0.0245614035087719,0.019298245614035,0.031578947368421,0.031578947368421,0.0578947368421052,0.0017543859649122,0.0,0.9983795644612520,2.99516780962854E-14,1.18727832634791E-10,2.30592501003555E-14,6.3414889665135E-09,4.95126694019127E-06,2.09737784515775E-07,1.89145941294145E-08,7.13391936094047E-09,2.73282856407175E-08,2.85389434451716E-07,8.46682055776141E-13,0.0016131875283079,3.23848442033553E-14,9.21246638616326E-18,1.74177833259199E-06,0.22247910677660800,0.554869006323744
935,0.8468468392175960,0.0720720714227741,0.0810810803506209,0.0,0.0,0.0,0.0,0.0608108108108108,0.0112612612612612,0.0675675675675675,0.0202702702702702,0.0247747747747747,0.0112612612612612,0.072072072072072,0.0157657657657657,0.0045045045045045,0.0045045045045045,0.0563063063063063,0.0382882882882882,0.0,0.009009009009009,0.1441441441441440,0.0022522522522522,0.0045045045045045,0.0135135135135135,0.0022522522522522,0.0112612612612612,0.0,0.0,0.0112612612612612,0.0427927927927927,0.027027027027027,0.0045045045045045,0.0315315315315315,0.027027027027027,0.0585585585585585,0.0,0.0112612612612612,0.0157657657657657,0.009009009009009,0.0112612612612612,0.018018018018018,0.009009009009009,0.0472972972972973,0.0427927927927927,0.0585585585585585,0.0,0.0,2.80962977652285E-05,2.33784050513217E-14,2.5526996037926E-10,1.99903737494191E-05,4.60093951142152E-08,5.09205652171144E-07,5.27223336630425E-09,1.98742295878672E-13,0.000415130976722,9.786584610399E-05,1.2158459775693E-07,0.0024273848797861,0.9000882849831320,0.0512341774712187,0.0456883578307085,2.90134434468658E-08,0.2637766916412020,0.588927074786508
936,0.8749999935661770,0.0294117644896193,0.0955882345912629,0.0,0.0,0.0,0.0021186440677966,0.0402542372881355,0.0,0.0847457627118644,0.0169491525423728,0.0169491525423728,0.0127118644067796,0.1101694915254240,0.0084745762711864,0.0,0.0063559322033898,0.0614406779661017,0.0381355932203389,0.0,0.0042372881355932,0.1567796610169490,0.0,0.0,0.0275423728813559,0.0,0.0042372881355932,0.0021186440677966,0.0,0.0127118644067796,0.0275423728813559,0.0233050847457627,0.0021186440677966,0.0317796610169491,0.0338983050847457,0.048728813559322,0.0021186440677966,0.010593220338983,0.0084745762711864,0.0169491525423728,0.0063559322033898,0.0190677966101694,0.0148305084745762,0.0423728813559322,0.0317796610169491,0.0741525423728813,0.0,0.0,0.9999868165301630,1.34677828132651E-07,1.61260012381863E-09,1.61655872717367E-09,2.32421475298763E-10,9.84883227957236E-06,1.99853820820174E-11,2.16718699350491E-11,6.20314971911901E-09,3.34236979745972E-08,3.56147623035215E-12,2.25224726363983E-09,3.09335418501318E-06,2.39870465094623E-10,6.08299450279701E-08,1.49834355870995E-10,0.29005697291867000,0.771999759397484
937,0.8220858845270800,0.1779141093379500,0.0,0.0,0.0,0.0,0.0012468827930174,0.0536159600997506,0.0099750623441396,0.0860349127182044,0.0498753117206982,0.0187032418952618,0.013715710723192,0.1084788029925190,0.0099750623441396,0.0049875311720698,0.0049875311720698,0.0374064837905236,0.0286783042394014,0.0,0.0,0.0972568578553615,0.0037406483790523,0.0012468827930174,0.0249376558603491,0.0,0.0236907730673316,0.0,0.0037406483790523,0.0187032418952618,0.0324189526184538,0.0261845386533665,0.0024937655860349,0.0486284289276807,0.0311720698254364,0.0498753117206982,0.0012468827930174,0.0099750623441396,0.0199501246882793,0.0124688279301745,0.0087281795511221,0.0224438902743142,0.0062344139650872,0.0374064837905236,0.0199501246882793,0.0698254364089775,0.0,0.0,2.63250725356815E-12,3.29865136795875E-16,4.6205225545992E-16,4.24300628123016E-18,1.02712769462339E-15,8.86490772227753E-15,3.93633810599168E-11,6.61904340285168E-15,2.44890331966169E-16,3.65764166839088E-14,6.45590145118189E-15,8.99196239984523E-15,1.48653303563147E-11,1.85333213047924E-10,2.56197744122486E-12,0.9999999997551740,0.26753101753798300,0.0300861391119965
938,0.8791946249718480,0.1073825496148820,0.0134228187018602,0.0,0.0,0.0,0.0043327556325823,0.0433275563258232,0.0025996533795493,0.0667244367417677,0.0381282495667244,0.0051993067590987,0.0259965337954939,0.1100519930675910,0.0086655112651646,0.0086655112651646,0.0025996533795493,0.0346620450606585,0.0320623916811091,0.0008665511265164,0.0051993067590987,0.1291161178509530,0.0008665511265164,0.0008665511265164,0.0251299826689774,0.0,0.0060658578856152,0.0,0.0008665511265164,0.0155979202772963,0.0181975736568457,0.0207972270363951,0.0043327556325823,0.0320623916811091,0.0389948006932409,0.0658578856152513,0.0051993067590987,0.0103986135181975,0.011265164644714,0.0155979202772963,0.0181975736568457,0.0233968804159445,0.011265164644714,0.0303292894280762,0.0320623916811091,0.0944540727902946,0.0,0.0,6.01662799218611E-07,3.7337953200562E-22,3.00420448733114E-09,2.57316754797055E-08,8.0701878228792E-10,1.36887270123456E-07,4.82898759487321E-12,8.276813009554E-12,2.31519999752758E-11,1.17865694350868E-09,1.00119076453997E-09,3.32317315338065E-12,0.9999981475298660,7.40617864913515E-11,1.19550336824128E-10,1.08196412539926E-06,0.23749641036373300,0.00841471824272044
939,0.9289940773432300,0.0591715972830083,0.0118343194566016,0.0,0.0,0.0,0.0021474588403722,0.0572655690765927,0.0050107372942018,0.0730136005726556,0.0322118826055833,0.0136005726556907,0.0250536864710093,0.1302791696492480,0.0078740157480314,0.0078740157480314,0.003579098067287,0.0357909806728704,0.0264853256979241,0.0007158196134574,0.0057265569076592,0.1281317108088760,0.0028632784538296,0.0007158196134574,0.0128847530422333,0.0,0.0093056549749463,0.0021474588403722,0.0,0.0114531138153185,0.0293486041517537,0.0257695060844667,0.0050107372942018,0.0329277022190408,0.0443808160343593,0.0458124552612741,0.0093056549749463,0.0078740157480314,0.0157480314960629,0.0143163922691481,0.0078740157480314,0.0207587687902648,0.0121689334287759,0.0336435218324982,0.0264853256979241,0.0744452397995705,0.0,0.0,0.0004146344848512,1.4291211164241E-06,0.0005672190026821,3.41512956119416E-05,9.29762286465001E-07,0.5046304863567020,2.41223638995108E-06,0.0010940143687326,0.0015004255339663,0.0004967884387115,0.0008319186969872,0.0001281171440736,0.0135357263607172,0.0002015119528441,0.0017738631123496,0.4747863721319770,0.2450050621572960,0.821561364316046
